Year,Name,Revenue,product_name,category_name,city,state,order_date,product_name,category_name,brand_name,store_name
2017,Ivelisse Nixon,9999.98,Trek Madone 9.2 - 2017,Road Bikes,Houston,TX,9/20/2017,Trek Madone 9.2 - 2017,Road Bikes,Trek,Rowlett Bikes
2017,Ivonne Yang,759.98,Haro Flightline One ST - 2017,Mountain Bikes,El Paso,TX,1/28/2017,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Rowlett Bikes
2017,Ivonne Yang,1751.98,Surly Steamroller - 2017,Road Bikes,El Paso,TX,1/28/2017,Surly Steamroller - 2017,Road Bikes,Surly,Rowlett Bikes
2017,Izola Hobbs,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Woodhaven,NY,11/23/2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes
2017,Izola Hobbs,749.99,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Woodhaven,NY,11/23/2017,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2017,Izola Hobbs,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Woodhaven,NY,11/23/2017,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes
2017,Izola Hobbs,379.98,Trek Precaliber 12 Girls - 2017,Children Bicycles,Woodhaven,NY,11/23/2017,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Jacalyn Barnett,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Maspeth,NY,11/11/2017,Haro SR 1.1 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2017,Jacquline Duncan,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Jackson Heights,NY,7/18/2017,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jaimee Day,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Poughkeepsie,NY,1/9/2017,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Jaimee Day,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Poughkeepsie,NY,1/9/2017,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2017,Jama Rodriquez,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Upland,CA,3/16/2017,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes
2017,Jama Rodriquez,209.99,Haro Shredder 20 - 2017,Children Bicycles,Upland,CA,3/16/2017,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2017,Jama Rodriquez,249.99,Haro Shredder Pro 20 - 2017,Children Bicycles,Upland,CA,3/16/2017,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2017,Jama Rodriquez,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Upland,CA,3/16/2017,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2017,Jamika Acevedo,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Ozone Park,NY,8/6/2017,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2017,Janae Doyle,941.98,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Jackson Heights,NY,9/11/2017,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Janae Doyle,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Jackson Heights,NY,9/11/2017,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2017,Jane Henderson,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Apple Valley,CA,12/16/2017,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes
2017,Jane Henderson,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Apple Valley,CA,12/16/2017,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Jane Henderson,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Apple Valley,CA,12/16/2017,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes
2017,Janella Bright,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Rochester,NY,3/11/2017,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Janelle Maldonado,501.98,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Richmond Hill,NY,10/15/2017,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2017,Janelle Maldonado,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Richmond Hill,NY,10/15/2017,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Janelle Maldonado,699.98,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Richmond Hill,NY,10/15/2017,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Janetta Aguirre,963.98,Sun Bicycles Streamway - 2017,Comfort Bicycles,Lancaster,NY,12/31/2017,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Janetta Aguirre,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Lancaster,NY,12/31/2017,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes
2017,Janine Manning,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Howard Beach,NY,5/23/2017,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2017,Janine Manning,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Howard Beach,NY,5/23/2017,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2017,Janine Manning,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Howard Beach,NY,5/23/2017,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes
2017,Janine Manning,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Howard Beach,NY,5/23/2017,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2017,Janine Manning,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Howard Beach,NY,5/23/2017,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes
2017,Jasmin Young,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Helotes,TX,2/6/2017,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Rowlett Bikes
2017,Jasmin Young,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Helotes,TX,2/6/2017,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2017,Jasmin Young,9999.98,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Helotes,TX,2/6/2017,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,Rowlett Bikes
2017,Jasper Castro,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Forney,TX,7/19/2017,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,Rowlett Bikes
2017,Jayne Kirkland,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Rowlett,TX,6/2/2017,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Rowlett Bikes
2017,Jayne Kirkland,832.99,Surly Troll Frameset - 2017,Mountain Bikes,Rowlett,TX,6/2/2017,Surly Troll Frameset - 2017,Mountain Bikes,Surly,Rowlett Bikes
2017,Jeanice Frost,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Ossining,NY,12/20/2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Jeanice Frost,869.99,Haro SR 1.2 - 2017,Mountain Bikes,Ossining,NY,12/20/2017,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2017,Jeanice Frost,1103.98,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Ossining,NY,12/20/2017,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jeanice Frost,5999.98,Trek Conduit+ - 2016,Electric Bikes,Ossining,NY,12/20/2017,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes
2017,Jeanice Frost,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Ossining,NY,12/20/2017,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes
2017,Jeanie Kirkland,761.99,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Santa Clara,CA,7/2/2017,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Jeanie Kirkland,3119.98,Sun Bicycles ElectroLite - 2017,Electric Bikes,Santa Clara,CA,7/2/2017,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,Santa Cruz Bikes
2017,Jeanie Kirkland,12999.98,Trek Silque SLR 8 Women's - 2017,Road Bikes,Santa Clara,CA,7/2/2017,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,Santa Cruz Bikes
2017,Jeannette Skinner,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Forest Hills,NY,12/4/2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Jeannette Skinner,833.98,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Forest Hills,NY,12/4/2017,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jeannette Skinner,189.99,Trek Precaliber 12 Boys - 2017,Children Bicycles,Forest Hills,NY,12/4/2017,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Jeffrey Hill,250.99,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Rosedale,NY,11/22/2017,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jeffrey Hill,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Rosedale,NY,11/22/2017,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2017,Jeffry Church,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Pleasanton,CA,8/27/2017,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes
2017,Jenee Rasmussen,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Sacramento,CA,12/14/2017,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes
2017,Jenee Rasmussen,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Sacramento,CA,12/14/2017,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jenee Rasmussen,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Sacramento,CA,12/14/2017,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Santa Cruz Bikes
2017,Jenee Rasmussen,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Sacramento,CA,12/14/2017,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes
2017,Jenell Crosby,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Brentwood,NY,11/2/2017,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jeni Booker,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,South El Monte,CA,2/28/2017,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jeni Booker,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,South El Monte,CA,2/28/2017,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes
2017,Jeni Booker,1099.98,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,South El Monte,CA,2/28/2017,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,Santa Cruz Bikes
2017,Jeni Booker,3499.99,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,South El Monte,CA,2/28/2017,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,Santa Cruz Bikes
2017,Jeni Farley,419.98,Trek Precaliber 16 Girls - 2017,Children Bicycles,Richmond Hill,NY,6/20/2017,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Jenise Preston,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Helotes,TX,3/23/2017,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes
2017,Jenna Saunders,1067.98,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Yorktown Heights,NY,9/25/2017,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2017,Jennell Solis,489.99,Electra Townie Original 7D - 2017,Cruisers Bicycles,Rochester,NY,2/19/2017,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Jennette Baker,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Banning,CA,3/11/2017,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jennette Baker,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Banning,CA,3/11/2017,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Santa Cruz Bikes
2017,Jenniffer Bullock,1999.98,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Bay Shore,NY,8/15/2017,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Baldwin Bikes
2017,Jenniffer Bullock,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Bay Shore,NY,8/15/2017,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2017,Jenniffer Bullock,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Bay Shore,NY,8/15/2017,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Baldwin Bikes
2017,Jenniffer Bullock,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Bay Shore,NY,8/15/2017,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2017,Jenny Bell,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Niagara Falls,NY,1/9/2017,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2017,Jeromy Burch,999.99,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,San Jose,CA,11/29/2017,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,Santa Cruz Bikes
2017,Jeromy Burch,4999.99,Trek Madone 9.2 - 2017,Road Bikes,San Jose,CA,11/29/2017,Trek Madone 9.2 - 2017,Road Bikes,Trek,Santa Cruz Bikes
2017,Jerri Henry,1751.98,Surly Steamroller - 2017,Road Bikes,Spring Valley,NY,8/19/2017,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes
2017,Jesica Fields,189.99,Trek Precaliber 12 Girls - 2017,Children Bicycles,Commack,NY,2/2/2017,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Jesica Fields,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Commack,NY,2/2/2017,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2017,Jessika Bray,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,San Pablo,CA,12/28/2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Santa Cruz Bikes
2017,Jessika Bray,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,San Pablo,CA,12/28/2017,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2017,Jessika Bray,481.99,Sun Bicycles Streamway - 2017,Comfort Bicycles,San Pablo,CA,12/28/2017,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Jesus Burch,299.99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Desoto,TX,4/27/2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Rowlett Bikes
2017,Jesus Burch,329.99,Haro Downtown 16 - 2017,Children Bicycles,Desoto,TX,4/27/2017,Haro Downtown 16 - 2017,Children Bicycles,Haro,Rowlett Bikes
2017,Jesus Burch,6999.98,Trek Domane SL 6 - 2017,Road Bikes,Desoto,TX,4/27/2017,Trek Domane SL 6 - 2017,Road Bikes,Trek,Rowlett Bikes
2017,Jewell Reyes,599.98,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Jackson Heights,NY,11/20/2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes
2017,Jewell Reyes,499.98,Haro Shredder Pro 20 - 2017,Children Bicycles,Jackson Heights,NY,11/20/2017,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,Baldwin Bikes
2017,Joe Melton,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,New Windsor,NY,3/6/2017,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Baldwin Bikes
2017,Jone Bernard,1319.98,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Anaheim,CA,6/14/2017,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jone Bernard,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Anaheim,CA,6/14/2017,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jone Bernard,659.98,Haro Downtown 16 - 2017,Children Bicycles,Anaheim,CA,6/14/2017,Haro Downtown 16 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2017,Jone Bernard,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Anaheim,CA,6/14/2017,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Jone Bernard,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,Anaheim,CA,6/14/2017,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2017,Joni Lee,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Centereach,NY,3/15/2017,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Baldwin Bikes
2017,Jonna Brown,1499.99,Trek Stache 5 - 2017,Mountain Bikes,Mahopac,NY,3/12/2017,Trek Stache 5 - 2017,Mountain Bikes,Trek,Baldwin Bikes
2017,Josef Greer,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Jamaica,NY,5/20/2017,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Josef Greer,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,Jamaica,NY,5/20/2017,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2017,Josef Greer,833.98,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Jamaica,NY,5/20/2017,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2017,Josef Greer,3999.98,Trek Emonda S 5 - 2017,Road Bikes,Jamaica,NY,5/20/2017,Trek Emonda S 5 - 2017,Road Bikes,Trek,Baldwin Bikes
2017,Joy Underwood,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Apple Valley,CA,10/1/2017,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Judith Finley,489.99,Electra Townie Original 7D - 2017,Cruisers Bicycles,Whitestone,NY,5/28/2017,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Judith Finley,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Whitestone,NY,5/28/2017,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes
2017,Judith Finley,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Whitestone,NY,5/28/2017,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes
2017,Judith Finley,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Whitestone,NY,5/28/2017,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Baldwin Bikes
2017,Jule Davenport,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,San Carlos,CA,10/4/2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Santa Cruz Bikes
2017,Jule Davenport,449.99,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,San Carlos,CA,10/4/2017,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Jule Davenport,1999.98,Trek X-Caliber 8 - 2017,Mountain Bikes,San Carlos,CA,10/4/2017,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2017,Julia Joyner,1599.98,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Astoria,NY,9/30/2017,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Julia Joyner,899.98,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Astoria,NY,9/30/2017,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2017,Julia Joyner,832.99,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Astoria,NY,9/30/2017,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,Baldwin Bikes
2017,Julia Joyner,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Astoria,NY,9/30/2017,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2017,Julienne Moody,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Fort Worth,TX,6/24/2017,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes
2017,Julienne Moody,939.98,Surly Wednesday Frameset - 2017,Mountain Bikes,Fort Worth,TX,6/24/2017,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,Rowlett Bikes
2017,Julius Holt,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,East Meadow,NY,3/20/2017,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2017,Julius Holt,3199.99,Trek Domane SL Disc Frameset - 2017,Road Bikes,East Meadow,NY,3/20/2017,Trek Domane SL Disc Frameset - 2017,Road Bikes,Trek,Baldwin Bikes
2017,Junita Reese,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Bay Shore,NY,11/13/2017,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2017,Justina Jenkins,699.98,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Baldwin,NY,3/31/2017,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes
2017,Justina Jenkins,329.99,Haro Downtown 16 - 2017,Children Bicycles,Baldwin,NY,3/31/2017,Haro Downtown 16 - 2017,Children Bicycles,Haro,Baldwin Bikes
2017,Justina Jenkins,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin,NY,3/31/2017,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2017,Justina Jenkins,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin,NY,3/31/2017,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2017,Justina Long,979.98,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,South El Monte,CA,12/7/2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Santa Cruz Bikes
2017,Justina Long,551.99,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,South El Monte,CA,12/7/2017,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,Santa Cruz Bikes
2017,Justina Long,1999.98,Surly Big Dummy Frameset - 2017,Mountain Bikes,South El Monte,CA,12/7/2017,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,Santa Cruz Bikes
2017,Justina Long,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,South El Monte,CA,12/7/2017,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Santa Cruz Bikes
2017,Jutta Everett,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,Selden,NY,8/10/2017,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2017,Kaila Walters,1499.99,Trek Emonda S 4 - 2017,Road Bikes,Elmhurst,NY,11/25/2017,Trek Emonda S 4 - 2017,Road Bikes,Trek,Baldwin Bikes
2017,Kaila Walters,209.99,Trek Precaliber 16 Girls - 2017,Children Bicycles,Elmhurst,NY,11/25/2017,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,Baldwin Bikes
2017,Kaley Blanchard,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Palos Verdes Peninsula,CA,11/9/2017,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes
2017,Kaley Blanchard,599.98,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Palos Verdes Peninsula,CA,11/9/2017,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes
2017,Kaley Blanchard,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Palos Verdes Peninsula,CA,11/9/2017,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes
2017,Kaley Blanchard,5399.98,Trek Domane S 6 - 2017,Road Bikes,Palos Verdes Peninsula,CA,11/9/2017,Trek Domane S 6 - 2017,Road Bikes,Trek,Santa Cruz Bikes
2017,Kaley Blanchard,379.98,Trek Precaliber 12 Boys - 2017,Children Bicycles,Palos Verdes Peninsula,CA,11/9/2017,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,Santa Cruz Bikes
